code,first_letter,level,name,parent_code,region
540123,N,3,尼木县,540100,0
540124,Q,3,曲水县,540100,0
540127,M,3,墨竹工卡县,540100,0
540202,S,3,桑珠孜区,540200,0
540221,N,3,南木林县,540200,0
540222,J,3,江孜县,540200,0
540223,D,3,定日县,540200,0
540224,S,3,萨迦县,540200,0
540225,L,3,拉孜县,540200,0
540226,A,3,昂仁县,540200,0
540227,X,3,谢通门县,540200,0
540228,B,3,白朗县,540200,0
540229,R,3,仁布县,540200,0
540230,K,3,康马县,540200,0
540231,D,3,定结县,540200,0
540232,Z,3,仲巴县,540200,0
540233,Y,3,亚东县,540200,0
540234,J,3,吉隆县,540200,0
540235,N,3,聂拉木县,540200,0
540236,S,3,萨嘎县,540200,0
540237,G,3,岗巴县,540200,0
540302,K,3,卡若区,540300,0
540321,J,3,江达县,540300,0
540322,G,3,贡觉县,540300,0
540323,L,3,类乌齐县,540300,0
540324,D,3,丁青县,540300,0
540325,C,3,察雅县,540300,0
540326,B,3,八宿县,540300,0
540327,Z,3,左贡县,540300,0
540328,M,3,芒康县,540300,0
540329,L,3,洛隆县,540300,0
540330,B,3,边坝县,540300,0
540402,B,3,巴宜区,540400,0
540421,G,3,工布江达县,540400,0
540422,M,3,米林县,540400,0
540423,M,3,墨脱县,540400,0
540424,B,3,波密县,540400,0
540425,C,3,察隅县,540400,0
540426,L,3,朗县,540400,0
540502,N,3,乃东区,540500,0
540521,Z,3,扎囊县,540500,0
540522,G,3,贡嘎县,540500,0
540523,S,3,桑日县,540500,0
540524,Q,3,琼结县,540500,0
540525,Q,3,曲松县,540500,0
540526,C,3,措美县,540500,0
540527,L,3,洛扎县,540500,0
540528,J,3,加查县,540500,0
540529,L,3,隆子县,540500,0
540530,C,3,错那县,540500,0
540531,L,3,浪卡子县,540500,0
540602,S,3,色尼区,540600,0
540621,J,3,嘉黎县,540600,0
540622,B,3,比如县,540600,0
540623,N,3,聂荣县,540600,0
540624,A,3,安多县,540600,0
540625,S,3,申扎县,540600,0
540626,S,3,索县,540600,0
540627,B,3,班戈县,540600,0
540628,B,3,巴青县,540600,0
540629,N,3,尼玛县,540600,0
540630,S,3,双湖县,540600,0
542521,P,3,普兰县,542500,0
542522,Z,3,札达县,542500,0
542523,G,3,噶尔县,542500,0
542524,R,3,日土县,542500,0
542525,G,3,革吉县,542500,0
542526,G,3,改则县,542500,0
542527,C,3,措勤县,542500,0
610102,X,3,新城区,610100,0
610103,B,3,碑林区,610100,0
610104,L,3,莲湖区,610100,0
610111,B,3,灞桥区,610100,0
610112,W,3,未央区,610100,0
610113,Y,3,雁塔区,610100,0
610114,Y,3,阎良区,610100,0
610115,L,3,临潼区,610100,0
610116,C,3,长安区,610100,0
610117,G,3,高陵区,610100,0
610118,H,3,鄠邑区,610100,0
610122,L,3,蓝田县,610100,0
610124,Z,3,周至县,610100,0
610202,W,3,王益区,610200,0
610203,Y,3,印台区,610200,0
610204,Y,3,耀州区,610200,0
610222,Y,3,宜君县,610200,0
610302,W,3,渭滨区,610300,0
610303,J,3,金台区,610300,0
610304,C,3,陈仓区,610300,0
610322,F,3,凤翔县,610300,0
610323,Q,3,岐山县,610300,0
610324,F,3,扶风县,610300,0
610326,M,3,眉县,610300,0
610327,L,3,陇县,610300,0
610328,Q,3,千阳县,610300,0
610329,L,3,麟游县,610300,0
610330,F,3,凤县,610300,0
610331,T,3,太白县,610300,0
610402,Q,3,秦都区,610400,0
610403,Y,3,杨陵区,610400,0
610404,W,3,渭城区,610400,0
610422,S,3,三原县,610400,0
610423,J,3,泾阳县,610400,0
610424,Q,3,乾县,610400,0
610425,L,3,礼泉县,610400,0
610426,Y,3,永寿县,610400,0
610428,Z,3,长武县,610400,0
610429,X,3,旬邑县,610400,0
610430,C,3,淳化县,610400,0
610431,W,3,武功县,610400,0
610481,X,3,兴平市,610400,0
610482,B,3,彬州市,610400,0
610502,L,3,临渭区,610500,0
610503,H,3,华州区,610500,0
610522,T,3,潼关县,610500,0
610523,D,3,大荔县,610500,0
610524,H,3,合阳县,610500,0
610525,C,3,澄城县,610500,0
610526,P,3,蒲城县,610500,0
610527,B,3,白水县,610500,0
610528,F,3,富平县,610500,0
610581,H,3,韩城市,610500,0
610582,H,3,华阴市,610500,0
610602,B,3,宝塔区,610600,0
610603,A,3,安塞区,610600,0
610621,Y,3,延长县,610600,0
610622,Y,3,延川县,610600,0
610625,Z,3,志丹县,610600,0
610626,W,3,吴起县,610600,0
610627,G,3,甘泉县,610600,0
610628,F,3,富县,610600,0
610629,L,3,洛川县,610600,0
610630,Y,3,宜川县,610600,0
610631,H,3,黄龙县,610600,0
610632,H,3,黄陵县,610600,0
610681,Z,3,子长市,610600,0
610702,H,3,汉台区,610700,0
610703,N,3,南郑区,610700,0
610722,C,3,城固县,610700,0
610723,Y,3,洋县,610700,0
610724,X,3,西乡县,610700,0
610725,M,3,勉县,610700,0
610726,N,3,宁强县,610700,0
610727,L,3,略阳县,610700,0
610728,Z,3,镇巴县,610700,0
610729,L,3,留坝县,610700,0
610730,F,3,佛坪县,610700,0
610802,Y,3,榆阳区,610800,0
610803,H,3,横山区,610800,0
610822,F,3,府谷县,610800,0
610824,J,3,靖边县,610800,0
610825,D,3,定边县,610800,0
610826,S,3,绥德县,610800,0
610827,M,3,米脂县,610800,0
610828,J,3,佳县,610800,0
610829,W,3,吴堡县,610800,0
610830,Q,3,清涧县,610800,0
610831,Z,3,子洲县,610800,0
610881,S,3,神木市,610800,0
610902,H,3,汉滨区,610900,0
610921,H,3,汉阴县,610900,0
610922,S,3,石泉县,610900,0
610923,N,3,宁陕县,610900,0
610924,Z,3,紫阳县,610900,0
610925,L,3,岚皋县,610900,0
610926,P,3,平利县,610900,0
610927,Z,3,镇坪县,610900,0
610928,X,3,旬阳县,610900,0
610929,B,3,白河县,610900,0
611002,S,3,商州区,611000,0
611021,L,3,洛南县,611000,0
611022,D,3,丹凤县,611000,0
611023,S,3,商南县,611000,0
611024,S,3,山阳县,611000,0
611025,Z,3,镇安县,611000,0
611026,Z,3,柞水县,611000,0
620102,C,3,城关区,620100,0
620103,Q,3,七里河区,620100,0
620104,X,3,西固区,620100,0
620105,A,3,安宁区,620100,0
620111,H,3,红古区,620100,0
620121,Y,3,永登县,620100,0
620122,G,3,皋兰县,620100,0
620123,Y,3,榆中县,620100,0
620302,J,3,金川区,620300,0
620321,Y,3,永昌县,620300,0
620402,B,3,白银区,620400,0
620403,P,3,平川区,620400,0
620421,J,3,靖远县,620400,0
620422,H,3,会宁县,620400,0
620423,J,3,景泰县,620400,0
620502,Q,3,秦州区,620500,0
620503,M,3,麦积区,620500,0
620521,Q,3,清水县,620500,0
620522,Q,3,秦安县,620500,0
620523,G,3,甘谷县,620500,0
620524,W,3,武山县,620500,0
620525,Z,3,张家川回族自治县,620500,0
620602,L,3,凉州区,620600,0
620621,M,3,民勤县,620600,0
620622,G,3,古浪县,620600,0
620623,T,3,天祝藏族自治县,620600,0
620702,G,3,甘州区,620700,0
620721,S,3,肃南裕固族自治县,620700,0
620722,M,3,民乐县,620700,0
620723,L,3,临泽县,620700,0
620724,G,3,高台县,620700,0
620725,S,3,山丹县,620700,0
620802,K,3,崆峒区,620800,0
620821,J,3,泾川县,620800,0
620822,L,3,灵台县,620800,0
620823,C,3,崇信县,620800,0
620825,Z,3,庄浪县,620800,0
620826,J,3,静宁县,620800,0
620881,H,3,华亭市,620800,0
620902,S,3,肃州区,620900,0
620921,J,3,金塔县,620900,0
620922,G,3,瓜州县,620900,0
620923,S,3,肃北蒙古族自治县,620900,0
620924,A,3,阿克塞哈萨克族自治县,620900,0
620981,Y,3,玉门市,620900,0
620982,D,3,敦煌市,620900,0
621002,X,3,西峰区,621000,0
621021,Q,3,庆城县,621000,0
621022,H,3,环县,621000,0
621023,H,3,华池县,621000,0
621024,H,3,合水县,621000,0
621025,Z,3,正宁县,621000,0
621026,N,3,宁县,621000,0
621027,Z,3,镇原县,621000,0
621102,A,3,安定区,621100,0
621121,T,3,通渭县,621100,0
621122,L,3,陇西县,621100,0
621123,W,3,渭源县,621100,0
621124,L,3,临洮县,621100,0
621125,Z,3,漳县,621100,0
621126,M,3,岷县,621100,0
621202,W,3,武都区,621200,0
621221,C,3,成县,621200,0
621222,W,3,文县,621200,0
621223,D,3,宕昌县,621200,0
621224,K,3,康县,621200,0
621225,X,3,西和县,621200,0
621226,L,3,礼县,621200,0
621227,H,3,徽县,621200,0
621228,L,3,两当县,621200,0
622901,L,3,临夏市,622900,0
622921,L,3,临夏县,622900,0
622922,K,3,康乐县,622900,0
622923,Y,3,永靖县,622900,0
622924,G,3,广河县,622900,0
622925,H,3,和政县,622900,0
622926,D,3,东乡族自治县,622900,0
622927,J,3,积石山保安族东乡族撒拉族自治县,622900,0
623001,H,3,合作市,623000,0
623021,L,3,临潭县,623000,0
623022,Z,3,卓尼县,623000,0
623023,Z,3,舟曲县,623000,0
623024,D,3,迭部县,623000,0
623025,M,3,玛曲县,623000,0
623026,L,3,碌曲县,623000,0
623027,X,3,夏河县,623000,0
630102,C,3,城东区,630100,0
630103,C,3,城中区,630100,0
630104,C,3,城西区,630100,0
630105,C,3,城北区,630100,0
630106,H,3,湟中区,630100,0
630121,D,3,大通回族土族自治县,630100,0
630123,H,3,湟源县,630100,0
630202,L,3,乐都区,630200,0
630203,P,3,平安区,630200,0
630222,M,3,民和回族土族自治县,630200,0
630223,H,3,互助土族自治县,630200,0
630224,H,3,化隆回族自治县,630200,0
630225,X,3,循化撒拉族自治县,630200,0
632221,M,3,门源回族自治县,632200,0
632222,Q,3,祁连县,632200,0
632223,H,3,海晏县,632200,0
632224,G,3,刚察县,632200,0
632321,T,3,同仁县,632300,0
632322,J,3,尖扎县,632300,0
632323,Z,3,泽库县,632300,0
632324,H,3,河南蒙古族自治县,632300,0
632521,G,3,共和县,632500,0
632522,T,3,同德县,632500,0
632523,G,3,贵德县,632500,0
632524,X,3,兴海县,632500,0
632525,G,3,贵南县,632500,0
632621,M,3,玛沁县,632600,0
632622,B,3,班玛县,632600,0
632623,G,3,甘德县,632600,0
632624,D,3,达日县,632600,0
632625,J,3,久治县,632600,0
632626,M,3,玛多县,632600,0
632701,Y,3,玉树市,632700,0
632722,Z,3,杂多县,632700,0
632723,C,3,称多县,632700,0
632724,Z,3,治多县,632700,0
632725,N,3,囊谦县,632700,0
632726,Q,3,曲麻莱县,632700,0
632801,G,3,格尔木市,632800,0
632802,D,3,德令哈市,632800,0
632803,M,3,茫崖市,632800,0
632821,W,3,乌兰县,632800,0
632822,D,3,都兰县,632800,0
632823,T,3,天峻县,632800,0
632825,D,3,大柴旦行政委员会*,632800,0
640104,X,3,兴庆区,640100,0
640105,X,3,西夏区,640100,0
640106,J,3,金凤区,640100,0
640121,Y,3,永宁县,640100,0
640122,H,3,贺兰县,640100,0
640181,L,3,灵武市,640100,0
640202,D,3,大武口区,640200,0
640205,H,3,惠农区,640200,0
640221,P,3,平罗县,640200,0
640302,L,3,利通区,640300,0
640303,H,3,红寺堡区,640300,0
640323,Y,3,盐池县,640300,0
640324,T,3,同心县,640300,0
640381,Q,3,青铜峡市,640300,0
640402,Y,3,原州区,640400,0
640422,X,3,西吉县,640400,0
640423,L,3,隆德县,640400,0
640424,J,3,泾源县,640400,0
640425,P,3,彭阳县,640400,0
640502,S,3,沙坡头区,640500,0
640521,Z,3,中宁县,640500,0
640522,H,3,海原县,640500,0
650102,T,3,天山区,650100,0
650103,S,3,沙依巴克区,650100,0
650104,X,3,新市区,650100,0
650105,S,3,水磨沟区,650100,0
650106,T,3,头屯河区,650100,0
650107,D,3,达坂城区,650100,0
650109,M,3,米东区,650100,0
650121,W,3,乌鲁木齐县,650100,0
650202,D,3,独山子区,650200,0
650203,K,3,克拉玛依区,650200,0
650204,B,3,白碱滩区,650200,0
650205,W,3,乌尔禾区,650200,0
650402,G,3,高昌区,650400,0
650421,S,3,鄯善县,650400,0
650422,T,3,托克逊县,650400,0
650502,Y,3,伊州区,650500,0
650521,B,3,巴里坤哈萨克自治县,650500,0
650522,Y,3,伊吾县,650500,0
652301,C,3,昌吉市,652300,0
652302,F,3,阜康市,652300,0
652323,H,3,呼图壁县,652300,0
652324,M,3,玛纳斯县,652300,0
652325,Q,3,奇台县,652300,0
652327,J,3,吉木萨尔县,652300,0
652328,M,3,木垒哈萨克自治县,652300,0
652701,B,3,博乐市,652700,0
652702,A,3,阿拉山口市,652700,0
652722,J,3,精河县,652700,0
652723,W,3,温泉县,652700,0
652801,K,3,库尔勒市,652800,0
652822,L,3,轮台县,652800,0
652823,Y,3,尉犁县,652800,0
652824,R,3,若羌县,652800,0
652825,Q,3,且末县,652800,0
652826,Y,3,焉耆回族自治县,652800,0
652827,H,3,和静县,652800,0
652828,H,3,和硕县,652800,0
652829,B,3,博湖县,652800,0
652901,A,3,阿克苏市,652900,0
652922,W,3,温宿县,652900,0
652923,K,3,库车县,652900,0
652924,S,3,沙雅县,652900,0
652925,X,3,新和县,652900,0
652926,B,3,拜城县,652900,0
652927,W,3,乌什县,652900,0
652928,A,3,阿瓦提县,652900,0
652929,K,3,柯坪县,652900,0
653001,A,3,阿图什市,653000,0
653022,A,3,阿克陶县,653000,0
653023,A,3,阿合奇县,653000,0
653024,W,3,乌恰县,653000,0
653101,K,3,喀什市,653100,0
653121,S,3,疏附县,653100,0
653122,S,3,疏勒县,653100,0
653123,Y,3,英吉沙县,653100,0
653124,Z,3,泽普县,653100,0
653125,S,3,莎车县,653100,0
653126,Y,3,叶城县,653100,0
653127,M,3,麦盖提县,653100,0
653128,Y,3,岳普湖县,653100,0
653129,G,3,伽师县,653100,0
653130,B,3,巴楚县,653100,0
653131,T,3,塔什库尔干塔吉克自治县,653100,0
653201,H,3,和田市,653200,0
653221,H,3,和田县,653200,0
653222,M,3,墨玉县,653200,0
653223,P,3,皮山县,653200,0
653224,L,3,洛浦县,653200,0
653225,C,3,策勒县,653200,0
653226,Y,3,于田县,653200,0
653227,M,3,民丰县,653200,0
654002,Y,3,伊宁市,654000,0
654003,K,3,奎屯市,654000,0
654004,H,3,霍尔果斯市,654000,0
654021,Y,3,伊宁县,654000,0
654022,C,3,察布查尔锡伯自治县,654000,0
654023,H,3,霍城县,654000,0
654024,G,3,巩留县,654000,0
654025,X,3,新源县,654000,0
654026,Z,3,昭苏县,654000,0
654027,T,3,特克斯县,654000,0
654028,N,3,尼勒克县,654000,0
654201,T,3,塔城市,654200,0
654202,W,3,乌苏市,654200,0
654221,E,3,额敏县,654200,0
654223,S,3,沙湾县,654200,0
654224,T,3,托里县,654200,0
654225,Y,3,裕民县,654200,0
654226,H,3,和布克赛尔蒙古自治县,654200,0
654301,A,3,阿勒泰市,654300,0
654321,B,3,布尔津县,654300,0
654322,F,3,富蕴县,654300,0
654323,F,3,福海县,654300,0
654324,H,3,哈巴河县,654300,0
654325,Q,3,青河县,654300,0
654326,J,3,吉木乃县,654300,0
710101,S,3,松山区,710100,0
710102,X,3,信义区,710100,0
710103,D,3,大安区,710100,0
710104,Z,3,中山区,710100,0
710105,Z,3,中正区,710100,0
710106,D,3,大同区,710100,0
710107,W,3,万华区,710100,0
710108,W,3,文山区,710100,0
710109,N,3,南港区,710100,0
710110,N,3,内湖区,710100,0
710111,S,3,士林区,710100,0
710112,B,3,北投区,710100,0
710201,Y,3,盐埕区,710200,0
710202,G,3,鼓山区,710200,0
710203,Z,3,左营区,710200,0
710204,N,3,楠梓区,710200,0
710205,S,3,三民区,710200,0
710206,X,3,新兴区,710200,0
710207,Q,3,前金区,710200,0
710208,L,3,苓雅区,710200,0
710209,Q,3,前镇区,710200,0
710210,Q,3,旗津区,710200,0
710211,X,3,小港区,710200,0
710212,F,3,凤山区,710200,0
710213,L,3,林园区,710200,0
710214,D,3,大寮区,710200,0
710215,D,3,大树区,710200,0
710216,D,3,大社区,710200,0
710217,R,3,仁武区,710200,0
710218,N,3,鸟松区,710200,0
710219,G,3,冈山区,710200,0
710220,Q,3,桥头区,710200,0
710221,Y,3,燕巢区,710200,0
710222,T,3,田寮区,710200,0
710223,A,3,阿莲区,710200,0
710224,L,3,路竹区,710200,0
710225,H,3,湖内区,710200,0
710226,J,3,茄萣区,710200,0
710227,Y,3,永安区,710200,0
710228,M,3,弥陀区,710200,0
710229,Z,3,梓官区,710200,0
710230,Q,3,旗山区,710200,0
710231,M,3,美浓区,710200,0
710232,L,3,六龟区,710200,0
710233,J,3,甲仙区,710200,0
710234,S,3,杉林区,710200,0
710235,N,3,内门区,710200,0
710236,M,3,茂林区,710200,0
710237,T,3,桃源区,710200,0
710238,N,3,那玛夏区,710200,0
710301,Z,3,中正区,710300,0
710302,Q,3,七堵区,710300,0
710303,N,3,暖暖区,710300,0
710304,R,3,仁爱区,710300,0
710305,Z,3,中山区,710300,0
710306,A,3,安乐区,710300,0
710307,X,3,信义区,710300,0
710401,Z,3,中区,710400,0
710402,D,3,东区,710400,0
710403,N,3,南区,710400,0
710404,X,3,西区,710400,0
710405,B,3,北区,710400,0
710406,X,3,西屯区,710400,0
710407,N,3,南屯区,710400,0
710408,B,3,北屯区,710400,0
710409,F,3,丰原区,710400,0
710410,D,3,东势区,710400,0
710411,D,3,大甲区,710400,0
710412,Q,3,清水区,710400,0
710413,S,3,沙鹿区,710400,0
710414,W,3,梧栖区,710400,0
710415,H,3,后里区,710400,0
710416,S,3,神冈区,710400,0
710417,T,3,潭子区,710400,0
710418,D,3,大雅区,710400,0
710419,X,3,新社区,710400,0
710420,S,3,石冈区,710400,0
710421,W,3,外埔区,710400,0
710422,D,3,大安区,710400,0
710423,W,3,乌日区,710400,0
710424,D,3,大肚区,710400,0
710425,L,3,龙井区,710400,0
710426,W,3,雾峰区,710400,0
710427,T,3,太平区,710400,0
710428,D,3,大里区,710400,0
710429,H,3,和平区,710400,0
710501,D,3,东区,710500,0
710502,N,3,南区,710500,0
710504,B,3,北区,710500,0
710506,A,3,安南区,710500,0
710507,A,3,安平区,710500,0
710508,Z,3,中西区,710500,0
710509,X,3,新营区,710500,0
710510,Y,3,盐水区,710500,0
710511,B,3,白河区,710500,0
710512,L,3,柳营区,710500,0
710513,H,3,后壁区,710500,0
710514,D,3,东山区,710500,0
710515,M,3,麻豆区,710500,0
710516,X,3,下营区,710500,0
710517,L,3,六甲区,710500,0
710518,G,3,官田区,710500,0
710519,D,3,大内区,710500,0
710520,J,3,佳里区,710500,0
710521,X,3,学甲区,710500,0
710522,X,3,西港区,710500,0
710523,Q,3,七股区,710500,0
710524,J,3,将军区,710500,0
710525,B,3,北门区,710500,0
710526,X,3,新化区,710500,0
710527,S,3,善化区,710500,0
710528,X,3,新市区,710500,0
710529,A,3,安定区,710500,0
710530,S,3,山上区,710500,0
710531,Y,3,玉井区,710500,0
710532,N,3,楠西区,710500,0
710533,N,3,南化区,710500,0
710534,Z,3,左镇区,710500,0
710535,R,3,仁德区,710500,0
710536,G,3,归仁区,710500,0
710537,G,3,关庙区,710500,0
710538,L,3,龙崎区,710500,0
710539,Y,3,永康区,710500,0
710601,D,3,东区,710600,0
710602,B,3,北区,710600,0
710603,X,3,香山区,710600,0
710701,D,3,东区,710700,0
710702,X,3,西区,710700,0
710801,B,3,板桥区,710800,0
710802,S,3,三重区,710800,0
710803,Z,3,中和区,710800,0
710804,Y,3,永和区,710800,0
710805,X,3,新庄区,710800,0
710806,X,3,新店区,710800,0
710807,S,3,树林区,710800,0
710808,Y,3,莺歌区,710800,0
710809,S,3,三峡区,710800,0
710810,D,3,淡水区,710800,0
710811,X,3,汐止区,710800,0
710812,R,3,瑞芳区,710800,0
710813,T,3,土城区,710800,0
710814,L,3,芦洲区,710800,0
710815,W,3,五股区,710800,0
710816,T,3,泰山区,710800,0
710817,L,3,林口区,710800,0
710818,S,3,深坑区,710800,0
710819,S,3,石碇区,710800,0
710820,P,3,坪林区,710800,0
710821,S,3,三芝区,710800,0
710822,S,3,石门区,710800,0
710823,B,3,八里区,710800,0
710824,P,3,平溪区,710800,0
710825,S,3,双溪区,710800,0
710826,G,3,贡寮区,710800,0
710827,J,3,金山区,710800,0
710828,W,3,万里区,710800,0
710829,W,3,乌来区,710800,0
710901,T,3,桃园区,710900,0
710902,Z,3,中坜区,710900,0
710903,P,3,平镇区,710900,0
710904,B,3,八德区,710900,0
710905,Y,3,杨梅区,710900,0
710906,D,3,大溪区,710900,0
710907,L,3,芦竹区,710900,0
710908,D,3,大园区,710900,0
710909,G,3,龟山区,710900,0
710910,L,3,龙潭区,710900,0
710911,X,3,新屋区,710900,0
710912,G,3,观音区,710900,0
710913,F,3,复兴区,710900,0
712201,Y,3,宜兰市,712200,0
712221,L,3,罗东镇,712200,0
712222,S,3,苏澳镇,712200,0
712223,T,3,头城镇,712200,0
712224,J,3,礁溪乡,712200,0
712225,Z,3,壮围乡,712200,0
712226,Y,3,员山乡,712200,0
712227,D,3,冬山乡,712200,0
712228,W,3,五结乡,712200,0
712229,S,3,三星乡,712200,0
712230,D,3,大同乡,712200,0
712231,N,3,南澳乡,712200,0
712401,Z,3,竹北市,712400,0
712421,Z,3,竹东镇,712400,0
712422,X,3,新埔镇,712400,0
712423,G,3,关西镇,712400,0
712424,H,3,湖口乡,712400,0
712425,X,3,新丰乡,712400,0
712426,Q,3,芎林乡,712400,0
712427,H,3,橫山乡,712400,0
712428,B,3,北埔乡,712400,0
712429,B,3,宝山乡,712400,0
712430,E,3,峨眉乡,712400,0
712431,J,3,尖石乡,712400,0
712432,W,3,五峰乡,712400,0
712501,M,3,苗栗市,712500,0
712502,T,3,头份市,712500,0
712521,Y,3,苑里镇,712500,0
712522,T,3,通霄镇,712500,0
712523,Z,3,竹南镇,712500,0
712525,H,3,后龙镇,712500,0
712526,Z,3,卓兰镇,712500,0
712527,D,3,大湖乡,712500,0
712528,G,3,公馆乡,712500,0
712529,T,3,铜锣乡,712500,0
712530,N,3,南庄乡,712500,0
712531,T,3,头屋乡,712500,0
712532,S,3,三义乡,712500,0
712533,X,3,西湖乡,712500,0
712534,Z,3,造桥乡,712500,0
712535,S,3,三湾乡,712500,0
712536,S,3,狮潭乡,712500,0
712537,T,3,泰安乡,712500,0
712701,Z,3,彰化市,712700,0
712702,Y,3,员林市,712700,0
712721,L,3,鹿港镇,712700,0
712722,H,3,和美镇,712700,0
712723,X,3,线西乡,712700,0
712724,S,3,伸港乡,712700,0
712725,F,3,福兴乡,712700,0
712726,X,3,秀水乡,712700,0
712727,H,3,花坛乡,712700,0
712728,F,3,芬园乡,712700,0
712730,X,3,溪湖镇,712700,0
712731,T,3,田中镇,712700,0
712732,D,3,大村乡,712700,0
712733,P,3,埔盐乡,712700,0
712734,P,3,埔心乡,712700,0
712735,Y,3,永靖乡,712700,0
712736,S,3,社头乡,712700,0
712737,E,3,二水乡,712700,0
712738,B,3,北斗镇,712700,0
712739,E,3,二林镇,712700,0
712740,T,3,田尾乡,712700,0
712741,P,3,埤头乡,712700,0
712742,F,3,芳苑乡,712700,0
712743,D,3,大城乡,712700,0
712744,Z,3,竹塘乡,712700,0
712745,X,3,溪州乡,712700,0
712801,N,3,南投市,712800,0
712821,P,3,埔里镇,712800,0
712822,C,3,草屯镇,712800,0
712823,Z,3,竹山镇,712800,0
712824,J,3,集集镇,712800,0
712825,M,3,名间乡,712800,0
712826,L,3,鹿谷乡,712800,0
712827,Z,3,中寮乡,712800,0
712828,Y,3,鱼池乡,712800,0
712829,G,3,国姓乡,712800,0
712830,S,3,水里乡,712800,0
712831,X,3,信义乡,712800,0
712832,R,3,仁爱乡,712800,0
712901,D,3,斗六市,712900,0
712921,D,3,斗南镇,712900,0
712922,H,3,虎尾镇,712900,0
712923,X,3,西螺镇,712900,0
712924,T,3,土库镇,712900,0
712925,B,3,北港镇,712900,0
712926,G,3,古坑乡,712900,0
712927,D,3,大埤乡,712900,0
712928,C,3,莿桐乡,712900,0
712929,L,3,林内乡,712900,0
712930,E,3,二仑乡,712900,0
712931,L,3,仑背乡,712900,0
712932,M,3,麦寮乡,712900,0
712933,D,3,东势乡,712900,0
712934,B,3,褒忠乡,712900,0
712935,T,3,台西乡,712900,0
712936,Y,3,元长乡,712900,0
712937,S,3,四湖乡,712900,0
712938,K,3,口湖乡,712900,0
712939,S,3,水林乡,712900,0
713001,T,3,太保市,713000,0
713002,P,3,朴子市,713000,0
713023,B,3,布袋镇,713000,0
713024,D,3,大林镇,713000,0
713025,M,3,民雄乡,713000,0
713026,X,3,溪口乡,713000,0
713027,X,3,新港乡,713000,0
713028,L,3,六脚乡,713000,0
713029,D,3,东石乡,713000,0
713030,Y,3,义竹乡,713000,0
713031,L,3,鹿草乡,713000,0
713032,S,3,水上乡,713000,0
713033,Z,3,中埔乡,713000,0
713034,Z,3,竹崎乡,713000,0
713035,M,3,梅山乡,713000,0
713036,F,3,番路乡,713000,0
713037,D,3,大埔乡,713000,0
713038,A,3,阿里山乡,713000,0
713301,P,3,屏东市,713300,0
713321,C,3,潮州镇,713300,0
713322,D,3,东港镇,713300,0
713323,H,3,恒春镇,713300,0
713324,W,3,万丹乡,713300,0
713325,Z,3,长治乡,713300,0
713326,L,3,麟洛乡,713300,0
713327,J,3,九如乡,713300,0
713328,L,3,里港乡,713300,0
713329,Y,3,盐埔乡,713300,0
713330,G,3,高树乡,713300,0
713331,W,3,万峦乡,713300,0
713332,N,3,内埔乡,713300,0
713333,Z,3,竹田乡,713300,0
713334,X,3,新埤乡,713300,0
713335,F,3,枋寮乡,713300,0
713336,X,3,新园乡,713300,0
713337,K,3,崁顶乡,713300,0
713338,L,3,林边乡,713300,0
713339,N,3,南州乡,713300,0
713340,J,3,佳冬乡,713300,0
713341,L,3,琉球乡,713300,0
713342,C,3,车城乡,713300,0
713343,M,3,满州乡,713300,0
713344,F,3,枋山乡,713300,0
713345,S,3,三地门乡,713300,0
713346,W,3,雾台乡,713300,0
713347,M,3,玛家乡,713300,0
713348,T,3,泰武乡,713300,0
713349,L,3,来义乡,713300,0
713350,C,3,春日乡,713300,0
713351,S,3,狮子乡,713300,0
713352,M,3,牡丹乡,713300,0
713401,T,3,台东市,713400,0
713421,C,3,成功镇,713400,0
713422,G,3,关山镇,713400,0
713423,B,3,卑南乡,713400,0
713424,L,3,鹿野乡,713400,0
713425,C,3,池上乡,713400,0
713426,D,3,东河乡,713400,0
713427,Z,3,长滨乡,713400,0
713428,T,3,太麻里乡,713400,0
713429,D,3,大武乡,713400,0
713430,L,3,绿岛乡,713400,0
713431,H,3,海端乡,713400,0
713432,Y,3,延平乡,713400,0
713433,J,3,金峰乡,713400,0
713434,D,3,达仁乡,713400,0
713435,L,3,兰屿乡,713400,0
713501,H,3,花莲市,713500,0
713521,F,3,凤林镇,713500,0
713522,Y,3,玉里镇,713500,0
713523,X,3,新城乡,713500,0
713524,J,3,吉安乡,713500,0
713525,S,3,寿丰乡,713500,0
713526,G,3,光复乡,713500,0
713527,F,3,丰滨乡,713500,0
713528,R,3,瑞穗乡,713500,0
713529,F,3,富里乡,713500,0
713530,X,3,秀林乡,713500,0
713531,W,3,万荣乡,713500,0
713532,Z,3,卓溪乡,713500,0
713601,M,3,马公市,713600,0
713621,H,3,湖西乡,713600,0
713622,B,3,白沙乡,713600,0
713623,X,3,西屿乡,713600,0
713624,W,3,望安乡,713600,0
713625,Q,3,七美乡,713600,0
810101,Z,3,中西区,810100,0
810102,W,3,湾仔区,810100,0
810103,D,3,东区,810100,0
810104,N,3,南区,810100,0
810201,Y,3,油尖旺区,810200,0
810202,S,3,深水埗区,810200,0
810203,J,3,九龙城区,810200,0
810204,H,3,黄大仙区,810200,0
810205,G,3,观塘区,810200,0
810301,Q,3,荃湾区,810300,0
810302,T,3,屯门区,810300,0
810303,Y,3,元朗区,810300,0
810304,B,3,北区,810300,0
